timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
2022-12-22 12:03:06+00:00,b'@sbtcon disini nder. doff nya cakep mantul tapi glossy nya kureng resep aku  https://t.co/rNplbmvq9G https://t.co/kIVRi8qwjE',b'chaeeers',[],,374,0,0
2022-12-22 12:02:59+00:00,b'@officehours_ Kami sarankan juga untuk bersihkan data pada aplikasi Shopee kamu di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data  Moga membantu \xf0\x9f\x99\x8f^NF (2/2)',b'ShopeeID',[],Jakarta Capital Region,895252,1,0
2022-12-22 12:02:58+00:00,"b'Lembut &amp; Elegan, terbuat dari 100% leather (kulit) premium dan diproduksi dengan material kualitas kulit sapi terbaik  yang terjamin tidak mudah terkelupas.  https://t.co/iv8yvd1qLR  Info &amp; pemesanan  Om edy https://t.co/MfrYdo3YHw https://t.co/udJnlfKvBL'",b'demak625',[],"Kota Surabaya, Jawa Timur",2589,0,0
2022-12-22 12:02:58+00:00,b'Shopee kalian eror ga?',b'suisanaulia',[],"Ciawi, Indonesia",179,0,0
2022-12-22 12:02:57+00:00,"b'@eungshan Kayaknya iya, tadi buka shopee ada perbaikan.'",b'Kuromionday',[],,50,0,0
2022-12-22 12:02:50+00:00,b'Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 21',b'mimif_05',"['followers', 'like', 'lfl', 'indonesia']",,23,0,0
2022-12-22 12:02:44+00:00,b'App shopee lagi bermasalah ya beberapa kali masuk ga bisa',b'adhistyamanda',[],,279,0,1
2022-12-22 12:02:43+00:00,b'Cek BOCIRAT KRIWIL JUMBO TULANG RANGU TERMANTAP | DAPUR SEUHAH dengan harga Rp14.900. Dapatkan di Shopee sekarang! https://t.co/Rg38Tr7nz4 https://t.co/HCBmzOnr5O',b'SitiNur67307020',[],,2,0,0
2022-12-22 12:02:42+00:00,"b'@zoerofour @literarybase Eng, ori kan ya kaak? aku mau kak co shopee bisa??'",b'cicicipta',[],221B Baker Street.,985,0,0
2022-12-22 12:02:40+00:00,b'Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 21',b'mimif_02',[],,1,0,0
2022-12-22 12:02:39+00:00,b'Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 11',b'xmfth_',[],,286,0,0
2022-12-22 12:02:36+00:00,b'@ShopeeID @Shopee_id Pilihan aku yang B! XIAOMI 12 Lite #RedmiA1dariShopee \xf0\x9f\xa6\x8b',b'tkwpcnfakwifeu',['RedmiA1dariShopee'],bts ikon rv nct svt x1 enha❤,304,0,0
2022-12-22 12:02:35+00:00,"b'ARRIVAL PROOF: BATCH 18, 20, 21, 22 Yang masih mau join batch hari ini bisa DM aja ya. Estimasi sampai selama ini 10-14 hari!  #corkcicle  tags. indonesia corkcicle jastip jual beli po pre order free shipping free tax bisa shopee https://t.co/k9QLirpBFm'",b'paperairplaneid',['corkcicle'],INDONESIA🇮🇩 (GMT+7),689,0,0
2022-12-22 12:02:28+00:00,"b'@ShopeeID @Shopee_id Buah mangga, buah pepaya Kalo dapet GA , aku pilih yang A #RedmiA1dariShopee'",b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 12:02:25+00:00,"b'Shopee eror, paket gw mau sampe woi...'",b'ZoOpeey',[],,961,0,0
2022-12-22 12:02:25+00:00,b'@ShopeeID @Shopee_id Pilihan aku yang B! XIAOMI 12 Lite #RedmiA1dariShopee \xf0\x9f\x92\x9c',b'tkwpcnfakwifeu',['RedmiA1dariShopee'],bts ikon rv nct svt x1 enha❤,304,0,0
2022-12-22 12:02:22+00:00,"b'@kenzieyaaaaa bersihkan data pada aplikasi Shopee kaka  di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data. Jika msh kendala,  infoin detail kendala hub di DM  ya untuk dicek lebih lanjut.  have a nice day \xf0\x9f\x99\x8f^LJ (1/2)'",b'ShopeeID',[],Jakarta Capital Region,895252,0,0
2022-12-22 12:02:20+00:00,"b'@discountfess Ini promo ptw shopee kan? Setahu saya ga bisa. Krn salah satunya nanti kena harga normal. Makanya kalau promo gini, struknya beda2'",b'annlizw',[],+44,548,0,1
2022-12-22 12:02:11+00:00,"b'SISA SHARING MERCH BOX 9  - Namjoon 80k Dp 40k - SeokJin 90k Dp 45k - Jimin 95k Dp 50k  \xe2\x9a\x96\xef\xb8\x8f Berat Naik = Harga Naik, Berat Turun = Harga  \xe2\x9c\x85Ems tax (Est Berat 700g) \xe2\x9d\x8c Packing &amp; Admin shopee \xe2\x9d\x97 Fullslot = Co , Ga Fullslot = Ga co https://t.co/bhafLptSYx'",b'mynameisjua_',[],,32,0,0
2022-12-22 12:02:10+00:00,"b'Dulu pernah cuba nicotinell gum untuk stop merokok tapi xde effect sangat.. Bila guna yang patch ni lagi serasi.. . Rupanya lepas stop merokok ni, badan pun makin sihat, makan makin berselera.. Alhamdulillah\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb  Reccomend sangat.. . Beli sini\xf0\x9f\x91\x89\xf0\x9f\x8f\xbb https://t.co/ol9xKYyoRc https://t.co/RzRIe3Dc1B'",b'officialfans95',[],,267063,1,2
2022-12-22 12:02:00+00:00,"b'Thankyouu Somethinc Squad for ur love &amp; enthusiasm!\xe2\x9c\xa8   10.000 Multitask Water Gloss - Camouflage SOLD dalam KURANG DARI SEMINGGU\xf0\x9f\xa5\xb9\xf0\x9f\x92\x9c\xf0\x9f\x96\xa4  Buat yang keabisan, sekarang kamu udah bisa PO disini yaa\xf0\x9f\xab\xb6 https://t.co/1chiM4psRE https://t.co/2LHxUgGdDT'",b'Somethinc4u',[],,35794,1,1
2022-12-22 12:01:55+00:00,b'@ShopeeID @Shopee_id Pilihan aku yang B! XIAOMI 12 Lite #RedmiA1dariShopee',b'tkwpcnfakwifeu',['RedmiA1dariShopee'],bts ikon rv nct svt x1 enha❤,304,0,0
2022-12-22 12:01:54+00:00,b'@ShopeeID @Shopee_id A syukur\xc2\xb2 yg B #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee #RedmiA1dariShopee',b'pypoyn',"['RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee', 'RedmiA1dariShopee']",,0,0,0
2022-12-22 12:01:49+00:00,"b'@kenzieyaaaaa HI ka, mohon maaf atas kendalanya. Terkait kendala aplikasi notif ups halaman sedang dlm perbaikan. Saat ini Shopee sedang melakukan pengecekan. Namun jangan khawatir, kaka bisa coba secara berkala ya. Mimin  sarankan juga untuk (1/1)'",b'ShopeeID',[],Jakarta Capital Region,895252,0,0
2022-12-22 12:01:49+00:00,b'@realchanjin ha iya?? aku ngga kok baru aja buka shopee',b'rachaj8sng',[],STAY ONLY | read carrd byf →,642,0,0
2022-12-22 12:01:46+00:00,b'@lvkttn 19.900 karena ga punya cb shopee kak',b'WeniRL',[],Cirebon,361,0,1
2022-12-22 12:01:45+00:00,b'[TERBARU] Anting Pesta Mutiara Bulu Toko Tamz Aksesoris Wanita Makassar seharga Rp20.000. Dapatkan produk ini hanya di Shopee! https://t.co/2kNKzsh6ak #ShopeeID https://t.co/JSIfpxX1B6',b'TokoTamz',['ShopeeID'],"Kota Makassar, Sulawesi Selata",7468,0,0
2022-12-22 12:01:38+00:00,b'shopee p p p p punten perbaikan lama ya',b'junpeidnr',[],she/they • 01 • INFJ,685,0,0
2022-12-22 12:01:30+00:00,"b'Yuk Kak Yang Butuh Akun Premium, Selalu Ready\xf0\x9f\x94\xa5 \xf0\x9f\x94\xa5 \xf0\x9f\x94\xa5   Bisa order via shopee ka? Tentu saja bisa   Toko baru \xf0\x9f\x99\x8f https://t.co/767awPfAr1  #zonauang #zonaba #zonajajan https://t.co/c56ziBZzwi'",b'e2shop_',"['zonauang', 'zonaba', 'zonajajan']",,2,0,0
2022-12-22 12:01:30+00:00,b'@ShopeeID Ga Udah bikin hoax deh min... Gua udah lebih dari 5 THN pake Shopee ga Pernah dpt hadiah apapun.. Jgn Kasih harapan palsu deh',b'evannn',[],"DKI Jakarta, Indonesia",3491,0,0
2022-12-22 12:01:24+00:00,"b'\xe2\x9c\xa8\xf0\x9f\x8e\x89Belanja perangkat jaringan makin asik melalui Marketplace toko Citraweb  Temukan Toko Citraweb di beberapa Marketplace Favoritmu seperti Tokopedia, Shopee, Bukalapak, Blibli, Lazada dan TikTok Shop \xf0\x9f\x9b\x92https://t.co/q417HsAUSD  #Marketplace #Citraweb #NetworkAppliance https://t.co/hTNGvAV8tX'",b'citraweb_com',"['Marketplace', 'Citraweb', 'NetworkAppliance']",Indonesia,922,0,0
2022-12-22 12:01:19+00:00,b'wts wts wts wts wts Skintific mugwort clay mask 50gr new dan Ori 100% harga 75k ajaa bisa via shopee biar gratong ya besti https://t.co/uQs1TqaHNP',b'jviane_',[],,9,0,0
2022-12-22 12:01:04+00:00,b'@ShopeeID @Shopee_id Kalo dapet mau yg A aja #RedmiA1dariShopee',b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 12:01:00+00:00,"b'JB Yuk angkut kak!  Ready avoskin ysb serum underprice. Ada juga toner, whitelab c a dose, sunscreen, moisturizer, mugwort mask, skintific, dll. Bisa req tokped juga, kirim hari ini. Link shopee di rep yaa \xf0\x9f\xa4\xa9 https://t.co/M7raTCA2jF'",b'JUALAN_BASE',[],Indonesia,109255,0,1
2022-12-22 12:01:00+00:00,b'\xf0\x9f\x8c\xb8 Docmart Cute Aesthetic \xf0\x9f\x8c\xb8  1 https://t.co/M25OJetZYe 2 https://t.co/EMzbiDfqiW 3 https://t.co/J3nEVDlH4D 4 https://t.co/mbuypu58VE 5 https://t.co/YUH1oLrJPH 6 https://t.co/fExu6FUx4D  jaehyun Natal Indomie Selamat Hari Ibu Emily Limbo #EraBaruHidupSimpel #BVLGARIxApo #Shopee https://t.co/cowoNK3d3S',b'thimbleheaven',"['EraBaruHidupSimpel', 'BVLGARIxApo', 'Shopee']",,217,0,0
2022-12-22 12:00:58+00:00,"b'@suhudarkananta @danawallet tdi juga karna tanya rekening ga mau,,sampe tanya ke akun shopee,,shopee paylater juga,,'",b'Chill_Go29',[],,2,0,0
2022-12-22 12:00:55+00:00,"b'@pasarbighit Siap kirim , negotiable. Jogja https://t.co/SzfuEgoW7p'",b'clrstatiara',[],"Yogyakarta, Indonesia",54,0,0
2022-12-22 12:00:50+00:00,"b'\xe2\x9c\xa8\xf0\x9f\x8e\x89Belanja perangkat jaringan makin asik melalui Marketplace toko Citraweb  Temukan Toko Citraweb di beberapa Marketplace Favoritmu seperti Tokopedia, Shopee, Bukalapak, Blibli, Lazada dan TikTok Shop \xf0\x9f\x9b\x92https://t.co/sOGm370ZjF  #Marketplace #Citraweb #NetworkAppliance https://t.co/CvK1u7mioM'",b'mikrotik_id',"['Marketplace', 'Citraweb', 'NetworkAppliance']",Citraweb Solusi Teknologi,12757,0,0
2022-12-22 12:00:43+00:00,b'@bibliobuku ada di shopee ke? :3',b'syedshahfiq_',[],,87,0,0
2022-12-22 12:00:33+00:00,"b'@discountfess Aku barusan nyoba di combo sama simba b1g1 cuma 2,5k trus pke vc cb dri shopee mayan bgtt'",b'urwhizzy',[],,26,0,0
2022-12-22 12:00:26+00:00,b'Nih ya https://t.co/SRWk588xrt https://t.co/TrxPONTwZB',b'mayziziii',[],Pearl Metal Gold Paradise∞,2236,0,0
2022-12-22 12:00:22+00:00,b'@exploreshopee  Shopee lagi error kah?',b'AnnisanailaI',[],,0,0,1
2022-12-22 12:00:21+00:00,"b'Selamat Malam Jakarta, Apakah kamu banyak tertawa atau tersenyum hari ini?  Kode Referral Shopee : ISIPU223  Selamat Hari Ibu'",b'pemburuan6',[],,17,0,0
2022-12-22 12:00:20+00:00,b'Hiks shopee gangguan',b'Tseltower',[],,2003,0,1
2022-12-22 12:00:13+00:00,b'So basically ni main dia utk nyamuk tapi bekesan jee utk lipas tuu \xf0\x9f\x98\x8e  And this is how to use \xe2\x9c\xa8 1. Tutup semua tingkap rapat\xc2\xb2 2. Lapik tisu/kain bawah seat kereta 3. Spray 2-3 kali dlm kereta 4. Biarkan semalam  And korang boleh beli kt sini \xf0\x9f\x91\x87\xf0\x9f\x8f\xbc https://t.co/NXKaXsyJgN',b'theiceraf',[],Kuala Lumpur Federal Territory,11398,0,0
2022-12-22 12:00:08+00:00,b'@taororis Bisa lewat shopee kak atau kirim manual juga aku bisa. Aku dm kakak yaa',b'xClobin',[],,395,0,0
2022-12-22 12:00:06+00:00,b'OPEN cv convert all ewallet premium non prem ke  shopeepay spay koin shopee gopay gpay ovo dana isaku indomaret  jasa transfer antar bank bayar va virtual account  top up min 10k jakone doku fello astrapay tarik saldo topup linkaja nominal berapa aja \xf0\x9f\x92\x90 22/12/22 https://t.co/hy0YXyaYkG',b'jualanparuru',[],testi →,120,0,0
2022-12-22 12:00:03+00:00,b'Shopee express kurirnya kirim ke alamat yang salah. Saya tidak merima paket apapun di jam tersebut dan yang ada di foto itu bukan saya maupun rumah saya @ShopeeID @ShopeeCare https://t.co/J250uEoUjC',b'yoongumeow',[],Genius Lab,102,1,0
2022-12-22 12:00:03+00:00,b'Shopee kalian masih error gak?',b'markleebom___',[],mark's friend,1185,0,1
2022-12-22 11:59:53+00:00,b'shopee lagi di perbaiki ya',b'onyourlee__jeno',[],jeno gf,787,0,0
2022-12-22 11:59:53+00:00,b'shopee error gw mau klik pesanan diterima \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2',b'jeffsaturluv',[],harshword,259,0,0
2022-12-22 11:59:43+00:00,b'@skzsellstuff @Straay__Kids Aku punya sw shopee nderr kalo misal belum punya tapi kayaknya udah sih ya\xf0\x9f\x98\xad',b'ggukiepancake',[],army carat stay sbt rant book,27,0,0
2022-12-22 11:59:38+00:00,b'Lama sangat tak buka tiktok dah serupa shopee \xf0\x9f\x98\xad',b'NIsma_Sabrina',[],,574,0,0
2022-12-22 11:59:37+00:00,"b'Hujan hujan gini, enaknya window shopping di Shopee wkwkw'",b'karmita_sari',[],,1171,0,0
2022-12-22 11:59:34+00:00,"b'SHARING SEVENTEEN MEMBERSHIP KIT 2022 GAM3 BO1   \xe2\x9c\x85\xef\xb8\x8f outbox + pb (dp 50k)  member set dp 25k/member \xe2\x9c\x85\xef\xb8\x8f jun \xe2\x9c\x85\xef\xb8\x8f hoshi  \xe2\x9c\x85\xef\xb8\x8f the8 \xe2\x9c\x85\xef\xb8\x8f vernon  \xe2\x9c\x85\xef\xb8\x8f seungkwan \xe2\x9c\x85\xef\xb8\x8f dino  \xe2\x9d\x97\xef\xb8\x8fudah di co, harga bersih kr\xe2\x9d\x97\xef\xb8\x8f \xe2\x9d\x8c pack + adm shopee \xf0\x9f\x93\x8d serang banten https://t.co/8v2G0kBCbJ'",b'minegyuw',[],,11,0,0
2022-12-22 11:59:29+00:00,b'@slsblablabla Kami sarankan juga untuk bersihkan data pada aplikasi Shopee kamu di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data .  Moga membantu \xf0\x9f\x99\x8f^NF',b'ShopeeID',[],Jakarta Capital Region,895252,0,0
2022-12-22 11:59:04+00:00,b'Shopee App hari ni ada problem sikit  Glitch dia push ke homepage memanjang. No wonder sales kurang ya Seller\xc2\xb2 sekalian  https://t.co/WBaeibU2D4',b'eazeyezranni',[],,477,0,0
2022-12-22 11:58:53+00:00,b'@ShopeeID @Shopee_id Mau yg A aja kak admin cantik #RedmiA1dariShopee',b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:58:51+00:00,b'shopee lagi eror kah?\xf0\x9f\x98\x9e',b'kyuzzdh_',[],,128,0,0
2022-12-22 11:58:32+00:00,b'shopee error sampe kapan sih elah nyebelin bgt',b'ikanhieu',[],mdni,446,0,1
2022-12-22 11:58:29+00:00,"b'@ShopeeID @Shopee_id Mau A, semoga dapet #RedmiA1dariShopee'",b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:58:28+00:00,b'@MahasiswaUMS Disini https://t.co/vz8uV6Iuc5',b'kikowech',[],Indon,117,0,0
2022-12-22 11:58:26+00:00,b'oii shopee ak maw cekout kenapa gk bisaaa aksidkskfkf',b'aciinonoo',[],cek pinned ,2538,0,0
2022-12-22 11:58:20+00:00,"b'Shopee ekspor ph &amp; brazil masih full ya, nanti kalo udah avail lagi aku infokan via tweet\xf0\x9f\x99\x8f'",b'ohmyjwwsvt',[],"Tangerang, Indonesia",840,0,0
2022-12-22 11:58:20+00:00,b'Alamak shopee error padahal mau jajan',b'stayherealwayz',[],집안에서 stay 빠져나갈 생각 없어,84,0,0
2022-12-22 11:58:15+00:00,"b'@ShopeeID @Shopee_id Mau yang A , dari kemarin ikut GA shopee belum dapet huhuhu #RedmiA1dariShopee'",b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:58:04+00:00,b'Shopee ngajak ribut dah eror mulu',b'Cafemoonkook_',[],,667,0,0
2022-12-22 11:58:01+00:00,b'@ShopeeID @Shopee_id Mauu Yg B',b'hi92390823',[],,1,0,0
2022-12-22 11:57:59+00:00,b'Fuh mat shopee bln ni \xf0\x9f\x99\x83\xf0\x9f\x94\xaa',b'maecaroonjjeno',[],Malaysia,130,0,0
2022-12-22 11:57:55+00:00,b'@ShopeeID masih lama min perbaikannya? Aku laper pgn Shopee food',b'bapakgunil',[],,382,0,0
2022-12-22 11:57:49+00:00,b'Rekomendasi Rok Rajut Span under 40k\xe2\x9c\xa8  \xf0\x9f\x93\x8c https://t.co/JNNgvZe1bO  (rok span knit premium skirt ngampus kerja jaehyun miko indomie korean style fashion ootd outfit murah daily affiliate mas laut #rekomendasishopee #racunshopee #shopeehaul #shopee #shopeeid) https://t.co/3yPgHZhBff',b'notyournuna_',"['rekomendasishopee', 'racunshopee', 'shopeehaul', 'shopee', 'shopeeid']",,114,4,4
2022-12-22 11:57:40+00:00,"b'guys, ada yg tau gasi cara jual beli overseas gt? atau ada gk yg bs di gunakan jasanya? ini cahol ku ada yg lirik overseas.. tapi shopee ekspor ga muncul.. mau nanya GO ku enak bingung nanya nya \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",b'jeuniverse__',[],"Jakarta Capital Region, Indone",339,0,0
2022-12-22 11:57:37+00:00,b'Shopee emang lg eror ternyata mu cek posisi paket gabisa mulu \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2',b'Maayassariii',[],,16,0,0
2022-12-22 11:57:35+00:00,"b'Ready sarung batik Lar Gurda Solo seri granitan, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRIc3  Shopee:  https://t.co/z843Qyo8wY @ Punggur, Lampung, Indonesia https://t.co/pe8WkYjG9P'",b'largurdalampung',[],,5,0,0
2022-12-22 11:57:35+00:00,b'tolong ini shopee kenapa lagiii https://t.co/DZVZtssU75',b'moudollz',[], ࣭   ⬞  യ   사랑   𓈒  ˙ 🦢☁️,624,0,0
2022-12-22 11:57:28+00:00,b'@ra_maniest @ShopeeID Sama kesel banget bulakbalik buka apk shopee ko gitu trus\xf0\x9f\x98\xad',b'letisia_defitri',[],"Lampung, Indonesia",239,0,1
2022-12-22 11:57:27+00:00,"b'@ShopeeID @Shopee_id Mau yg A, semoga dapet #RedmiA1dariShopee'",b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:57:25+00:00,b'WANNABLE!!! yuk yang mau jajan isinya photocard official album / merch album yah 20k aja lohhh\xf0\x9f\xa5\xb9\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\xab\xb6\xf0\x9f\x8f\xbb nanti ada freebies juga\xf0\x9f\x98\x98\xf0\x9f\x98\x98 #luckyboxwannaone #wannaone #\xec\x9b\x8c\xeb\x84\x88\xec\x9b\x90 #wannableina #wtsphotocard  https://t.co/Bl32q7CnBm https://t.co/qgbXQ733JZ',b'chamhorangie',"['luckyboxwannaone', 'wannaone', '워너원', 'wannableina', 'wtsphotocard']",,2401,0,0
2022-12-22 11:57:25+00:00,b'bismillah nongnao doll beneran pulang pas 25 nanti soalnya di Shopee udah kgak ada \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',b'nanoninenoo',[],,2,0,0
2022-12-22 11:57:22+00:00,b'hadee eror terus sih shopee ini \xf0\x9f\x98\x92',b'debubulann',[],a valley under the moon,611,0,0
2022-12-22 11:57:22+00:00,b'Shopee ngapaa siiii gakbisa2',b'cutepando',[],"Depok, Indonesia",739,0,0
2022-12-22 11:57:15+00:00,b'@gordenpeach @ShopeeID Aaaa kalo sama kemungkinan shopee lagi ngecrash',b'haechan_itb',[],,98,0,0
2022-12-22 11:57:13+00:00,b'\xe2\x80\xbc PROMO DISKON \xe2\x80\xbc  Pluvia ELLIA Sandal Tali Wanita  \xe2\x9b\x94\xef\xb8\x8f DISKON : 31%  Checkout Sekarang \xf0\x9f\x91\x87 https://t.co/mj2qWB0io5 https://t.co/RUsmqUBdEe',b'Donni_darwin',[],Padang,1537,0,0
2022-12-22 11:57:04+00:00,b'@ShopeeID @Shopee_id Aku pilih yg A #RedmiA1dariShopee',b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:56:55+00:00,b'shopee lg kenapa sih',b'bersabear',[],,2366,0,0
2022-12-22 11:56:52+00:00,"b'Ready sarung batik Lar Gurda Solo seri premium, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/j7QUVTYAJx'",b'largurdalampung',[],,5,0,0
2022-12-22 11:56:50+00:00,"b'@convomfs dari sulung buat bungsu : sabar ya dikk soalnya kaka belum kaya,belum bisa beliin kamu ini itu tanpa mikir tanpa liat harga,tunggu kaka sukses dulu insyaallah nanti kaka bisa checkoutin keranjang shopee kamu\xf0\x9f\xa4\x98'",b'jisuchoivr',[],,1190,0,0
2022-12-22 11:56:47+00:00,"b'tolong la kepada developer shopee, ini saya gabisa buka app nya'",b'vanillaasouffle',[],,37,0,0
2022-12-22 11:56:47+00:00,"b'@ShopeeID @Shopee_id A ajah, bismillah #RedmiA1dariShopee'",b'niwa0_0',['RedmiA1dariShopee'],"Semarang, Jawa Tengah",3,0,0
2022-12-22 11:56:34+00:00,b'@ShopeeID @Shopee_id Kapan yya aku bisa menang GA disini Perasaan ikutan teruuuss Tapi ga menang\xc2\xb2 aku... \xf0\x9f\x98\xad\xf0\x9f\x98\xad  Kalo menang aku mau yg B min Aku pen punya XIAOMI 12 LITE  #RedmiA1dariShopee',b'Whirdha_aja',['RedmiA1dariShopee'],"Malang, Jawa Timur",1416,0,0
2022-12-22 11:56:32+00:00,b'@ShopeeID @Shopee_id Mau yang A kak admin baikk \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba#RedmiA1dariShopee',b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:56:30+00:00,b'Gw marah bngy sama shopee',b'gIeamngfairy',[],Mark's,678,0,0
2022-12-22 11:56:28+00:00,b'\xe2\x80\x94IDE OUTFIT  t. jaehyun hug me indomie emily Nnattawin BVLGARI WITH NATTAWIN jaemin CHAEUNWOO AliceInBorderland2 natal limbo cwtb perempuan berdaya ditto dojaejung ootd shopee haul singapore airlines selamat hari ibu BVLGARI with BuildJakapan FAM_KoreanVer BulgariSerpentiLightUp https://t.co/OvfMKtuK7e',b'therubyrrow',[],🇮🇩,891,25,25
2022-12-22 11:56:12+00:00,b'Saya menjual Blackpink - Blackpink 2021 The Show DVD UNSEALED OFFICIAL PHOTOCARD ROSE GITAR seharga Rp1.050.000. Dapatkan produk ini hanya di Shopee! https://t.co/BWT8nEkf9q #ShopeeID',b'Shinnyx03',['ShopeeID'],"Beji, Indonesia",213,0,0
2022-12-22 11:56:10+00:00,"b'@gajelsbgtdah bersihkan data pada aplikasi Shopee kaka  di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data. Namun, jika msh kendala, mohon infoin detailnya ke DM ya agar dicek lebih lanjut. sehat slalu  \xf0\x9f\x99\x8f^LJ (1/2)'",b'ShopeeID',[],Jakarta Capital Region,895252,0,1
2022-12-22 11:55:58+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/EfjCCVMf8I'",b'largurdalampung',[],,5,0,0
2022-12-22 11:55:53+00:00,"b'Agak trauma sama shopee soalnya banyak acc kebobol, ini gapapa kan yaaa @ShopeeID https://t.co/1mdPn2bMiY'",b'haechan_itb',[],,98,0,0
2022-12-22 11:55:53+00:00,"b'\xe2\x9c\xa8 Arunika Series - Batik Viscose \xe2\x9c\xa8  Rating : 4,9 Cek Promo : https://t.co/Es0YHCTU4B https://t.co/GIF92WOC4S'",b'SpillRacunOOTD',[],Jakarta,94,0,0
2022-12-22 11:55:52+00:00,b'wtb svt album ina only   - mau album sama pb aja - kalo termasuk cd juga boleh  - budget &lt; 100k ya \xf0\x9f\x98\xad - shopee \xf0\x9f\x8d\x8a   prio yg dikotakin https://t.co/mrn7y3zvq1',b'tiwnkerbeii',[],Semesta,59,1,0
2022-12-22 11:55:36+00:00,"b'@gajelsbgtdah Halo Ka, mohon maaf atas kendalanya. Terkait kendala aplikasi, Saat ini Shopee sedang melakukan pengecekan. Namun jangan khawatir, kaka bisa coba secara berkala ya. Mimin  sarankan juga untuk (1/1)'",b'ShopeeID',[],Jakarta Capital Region,895252,0,0
2022-12-22 11:55:29+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/3BIHSurBkN'",b'largurdalampung',[],,5,0,0
2022-12-22 11:55:29+00:00,b'Dah kenapa Shopee?',b'neelofaraway',[],In Your Heart,40,0,0
2022-12-22 11:55:26+00:00,b'Shopee lagi error kah?',b'stayherealwayz',[],집안에서 stay 빠져나갈 생각 없어,84,0,0
